samplig_campaign,sampling_site,latitude,longitude,sampling_date,observed_wst_k,observaciones,climatic_season,sensor,image_date,time_window,absolute_time_window,c2_l1_dn_b10,c2_l1_dn_b11,c2_l2_dn_b10,gain_b10,bias_b10,gain_b11,bias_b11,ll_b10,ll_b11_1x1,k1_b10,k2_b10,k1_b11,k2_b11,tsat_b10,tsat_b11,c1,c2,lef_um,g,d,e_b10,e_b11,e_mean,e_delta,w,w_10,ps_1,ps_2,ps_3,b0_sw_d,b1_sw_d,b2_sw_d,b3_sw_d,b4_sw_d,b5_sw_d,b6_sw_d,b7_sw_d,b0_sw_m,b1_sw_m,b2_sw_m,b3_sw_m,b4_sw_m,b5_sw_m,b0_sw_g,b1_sw_g,b2_sw_g,b3_sw_g,b4_sw_g,b5_sw_g,b6_sw_g,b7_sw_g,wst_k_jm_sc,wst_k_sw_d,wst_k_sw_m,wst_k_sw_g,wst_k_c2_l2
3,9,-32.20236,-64.48455,2017-04-12,292.95,0,Otoño,TIRS-8,2017-04-11T00:00:00Z,-1,1,24926,23264,42341,3.342e-4,0.1,3.342e-4,0.1,8.4302692,7.8748287999999995,774.8853,1321.0789,480.8883,1201.1442,291.51904984076083,290.96029760433095,119007106.22103888,14394.4756944,10.896,7.548564041468471,227.88262289774167,0.992,0.998,0.995,-0.006000000000000005,NA,NA,NA,NA,NA,-0.41165,1.00522,0.14543,-0.27297,4.06655,-6.92512,-18.27461,0.24468,67.297,0.985,-6.916,-63.855,9.548,-90.919,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,NA,294.27664454927515,292.89701414766574,293.3439655536447,293.72238482
3,10,-32.17855,-64.43637,2017-04-12,293.75,0,Otoño,TIRS-8,2017-04-11T00:00:00Z,-1,1,25175,23438,42565,3.342e-4,0.1,3.342e-4,0.1,8.513485,7.9329795999999995,774.8853,1321.0789,480.8883,1201.1442,292.14543948043047,291.4713558766188,119007106.22103888,14394.4756944,10.896,7.5061392943459415,228.24203519010572,0.992,0.998,0.995,-0.006000000000000005,NA,NA,NA,NA,NA,-0.41165,1.00522,0.14543,-0.27297,4.06655,-6.92512,-18.27461,0.24468,67.297,0.985,-6.916,-63.855,9.548,-90.919,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,NA,295.1233637181858,293.8120541822103,294.1519092221566,294.4880213
3,11,-32.1791,-64.42394,2017-04-12,293.75,0,Otoño,TIRS-8,2017-04-11T00:00:00Z,-1,1,25171,23434,42562,3.342e-4,0.1,3.342e-4,0.1,8.512148199999999,7.9316428,774.8853,1321.0789,480.8883,1201.1442,292.1354048216681,291.4596301291417,119007106.22103888,14394.4756944,10.896,7.506815197948155,228.23628134672106,0.992,0.998,0.995,-0.006000000000000005,NA,NA,NA,NA,NA,-0.41165,1.00522,0.14543,-0.27297,4.06655,-6.92512,-18.27461,0.24468,67.297,0.985,-6.916,-63.855,9.548,-90.919,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,NA,295.1164619780428,293.8065402562513,294.14465795352123,294.47776724
4,1,-32.19703,-64.40977,2017-06-30,285.45,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22116,21050,39936,3.342e-4,0.1,3.342e-4,0.1,7.4911672,7.13491,774.8853,1321.0789,480.8883,1201.1442,284.18785319640665,284.2700393816115,119007106.22103888,14394.4756944,10.896,8.082662023407906,223.6392805579677,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,285.0563075389341,286.1111355893656,284.9448918756277,285.1093308500076,285.50204672
4,2,-32.19962,-64.42827,2017-06-30,285.25,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22083,20961,39907,3.342e-4,0.1,3.342e-4,0.1,7.480138599999999,7.105166199999999,774.8853,1321.0789,480.8883,1201.1442,284.098674433019,283.9933605888839,119007106.22103888,14394.4756944,10.896,8.089613612338995,223.58724339227666,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.96088424181806,286.3114231439609,285.17418356208003,285.2788270109895,285.40292414
4,3,-32.22065,-64.43945,2017-06-30,285.25,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22058,20970,39885,3.342e-4,0.1,3.342e-4,0.1,7.471783599999999,7.108173999999999,774.8853,1321.0789,480.8883,1201.1442,284.0310636691796,284.0213681778929,119007106.22103888,14394.4756944,10.896,8.094891686614924,223.5477847213539,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.88853601245194,286.0934687033479,284.9430332968379,285.0781990173239,285.32772769999997
4,4,-32.22667,-64.49711,2017-06-30,285.34999999999997,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,21904,20882,39745,3.342e-4,0.1,3.342e-4,0.1,7.420316799999999,7.0787644,774.8853,1321.0789,480.8883,1201.1442,283.6136047117035,283.74723652646196,119007106.22103888,14394.4756944,10.896,8.127629348207375,223.30402011502727,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.4417647477991,285.4484133959167,284.2772753658559,284.4690046675435,284.8492049
4,5,-32.24574,-64.49796,2017-06-30,285.15,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,21969,20939,39804,3.342e-4,0.1,3.342e-4,0.1,7.4420398,7.097813799999999,774.8853,1321.0789,480.8883,1201.1442,283.7900104809969,283.9248701994693,119007106.22103888,14394.4756944,10.896,8.113764123932693,223.40705494287766,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.63056989382403,285.62594458320257,284.45335374742297,284.6430026093328,285.05086808
4,6,-32.2524,-64.50748,2017-06-30,285.34999999999997,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,21959,20898,39795,3.342e-4,0.1,3.342e-4,0.1,7.438697799999999,7.084111599999999,774.8853,1321.0789,480.8883,1201.1442,283.76289072488004,283.79712506675133,119007106.22103888,14394.4756944,10.896,8.115892712551508,223.39121745898711,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.6015451464968,285.75275458997635,284.5973544758215,284.7510836667443,285.0201059
4,7,-32.2073,-64.50599,2017-06-30,285.25,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22071,20973,39894,3.342e-4,0.1,3.342e-4,0.1,7.4761282,7.1091766,774.8853,1321.0789,480.8883,1201.1442,284.06622676977423,284.0307025961913,119007106.22103888,14394.4756944,10.896,8.092145824879879,223.56830716987753,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.92616332344573,286.16936529856855,285.02254111898975,285.1488892210995,285.35848988
4,8,-32.18747,-64.49483,2017-06-30,285.45,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22101,21013,39921,3.342e-4,0.1,3.342e-4,0.1,7.4861542,7.1225445999999994,774.8853,1321.0789,480.8883,1201.1442,284.14732689858675,284.15509257800977,119007106.22103888,14394.4756944,10.896,8.085819658204267,223.61563410387834,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,285.01294407305795,286.1846437873381,285.03071815761024,285.1699619546035,285.45077642
4,9,-32.20597,-64.48038,2017-06-30,285.15,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22055,20936,39881,3.342e-4,0.1,3.342e-4,0.1,7.470781,7.096811199999999,774.8853,1321.0789,480.8883,1201.1442,284.02294741293775,283.9155275856244,119007106.22103888,14394.4756944,10.896,8.095525736107662,223.54304755861364,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,284.8798508679336,286.23771387721126,285.101286319236,285.20640942636237,285.31405562
4,10,-32.17846,-64.43614,2017-06-30,285.34999999999997,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,22157,21040,39972,3.342e-4,0.1,3.342e-4,0.1,7.5048694,7.131568,774.8853,1321.0789,480.8883,1201.1442,284.2985444127361,284.2389834557446,119007106.22103888,14394.4756944,10.896,8.074049623527875,223.7038564590402,0.992,0.998,0.995,-0.006000000000000005,8.57,0.857,1.0697376253100002,-1.3663159151699997,0.8977392818200001,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,285.17474302739737,286.443092540896,285.29812295027364,285.4136034632523,285.62509544
4,11,NA,NA,2017-06-30,NA,0,Invierno,TIRS-8,2017-06-30T00:00:00Z,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,NA,NA,NA,NA,NA
5,1,-32.19764,-64.40855,2018-03-14,295.95,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25595,23768,43060,3.342e-4,0.1,3.342e-4,0.1,8.653849,8.0432656,774.8853,1321.0789,480.8883,1201.1442,293.19409744886053,292.4350917247301,119007106.22103888,14394.4756944,10.896,7.43616637893747,228.8426364666589,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.76788563598734,295.5407457457792,294.6734110143922,295.334751518112,296.17994120000003
5,2,-32.19865,-64.4268,2018-03-14,296.25,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25556,23690,43025,3.342e-4,0.1,3.342e-4,0.1,8.640815199999999,8.017198,774.8853,1321.0789,480.8883,1201.1442,293.0971341528243,292.2079445063266,119007106.22103888,14394.4756944,10.896,7.44258180298521,228.78716018234633,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.63555999880145,295.8369407163822,294.8665406004413,295.4561544634224,296.0603105
5,3,-32.21983,-64.43917,2018-03-14,296.34999999999997,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25558,23665,43023,3.342e-4,0.1,3.342e-4,0.1,8.641483599999999,8.008843,774.8853,1321.0789,480.8883,1201.1442,293.10210866441383,292.13505688318315,119007106.22103888,14394.4756944,10.896,7.442252403703452,228.79000657074988,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.64234942029753,296.07366971993815,295.04539553353226,295.59440962325124,296.05347445999996
5,4,-32.22635,-64.49702,2018-03-14,296.75,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25493,23635,42962,3.342e-4,0.1,3.342e-4,0.1,8.6197606,7.998817,774.8853,1321.0789,480.8883,1201.1442,292.9403241784432,292.04753772255157,119007106.22103888,14394.4756944,10.896,7.4529802713967275,228.69741848248037,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.4214994900413,295.6967323673886,294.71682072222865,295.3061485136257,295.84497524
5,5,-32.24511,-64.49987,2018-03-14,296.84999999999997,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25545,23732,43006,3.342e-4,0.1,3.342e-4,0.1,8.637139,8.0312344,774.8853,1321.0789,480.8883,1201.1442,293.0697704024918,292.33030380838983,119007106.22103888,14394.4756944,10.896,7.4443942795154054,228.77150223951242,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.59821142472055,295.3624224016059,294.50471103621777,295.1787995255667,295.99536811999997
5,6,-32.25075,-64.50779,2018-03-14,296.95,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25551,23718,43010,3.342e-4,0.1,3.342e-4,0.1,8.639144199999999,8.0265556,774.8853,1321.0789,480.8883,1201.1442,293.08469691047725,292.28953016095744,119007106.22103888,14394.4756944,10.896,7.443405492176049,228.78004352449642,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.6185847917955,295.5438563940698,294.644094410268,295.28575126106256,296.00904019999996
5,7,-32.20635,-64.50424,2018-03-14,296.84999999999997,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25590,23701,43048,3.342e-4,0.1,3.342e-4,0.1,8.652178,8.0208742,774.8853,1321.0789,480.8883,1201.1442,293.18167092846153,292.2400021177077,119007106.22103888,14394.4756944,10.896,7.436987944022804,228.83552745292218,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.75092882462366,296.0747261562242,295.0687600746834,295.6299196678717,296.13892496
5,8,-32.18778,-64.4943,2018-03-14,296.54999999999995,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25506,23680,42977,3.342e-4,0.1,3.342e-4,0.1,8.624105199999999,8.013856,774.8853,1321.0789,480.8883,1201.1442,292.97269972698564,292.17879436208733,119007106.22103888,14394.4756944,10.896,7.450830995056874,228.71594939819448,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.46570149986997,295.4322728227215,294.52860882409254,295.1721523666768,295.89624554
5,9,-32.20633,-64.47977,2018-03-14,296.84999999999997,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25538,23671,43005,3.342e-4,0.1,3.342e-4,0.1,8.6347996,8.0108482,774.8853,1321.0789,480.8883,1201.1442,293.0523536366886,292.15255364134725,119007106.22103888,14394.4756944,10.896,7.445548361850479,228.76153562000144,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.57443819442176,295.8254888759945,294.84518218810695,295.4296074562,295.9919501
5,10,NA,NA,2018-03-14,NA,0,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.95,1.01,1.557,-57.805,0.147,-103.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,11,-32.20267,-64.43411,2018-03-14,296.75,Ver pto de GPS xq no me coincide en el lago,Verano,TIRS-8,2018-03-13T00:00:00Z,-1,1,25547,23688,43016,3.342e-4,0.1,3.342e-4,0.1,8.6378074,8.0165296,774.8853,1321.0789,480.8883,1201.1442,293.07474612546036,292.2021150003953,119007106.22103888,14394.4756944,10.896,7.444064640047829,228.7743494915769,0.992,0.998,0.995,-0.006000000000000005,26.2,2.62,1.3675094360000002,-6.3657932520000005,3.3529615919999998,11.00824,0.95995,0.17243,-0.28852,7.11492,0.42684,-6.62025,-0.06381,50.035,1.006,5.377,-52.801,-3.16,-87.906,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,294.60500292519,295.765965435122,294.8070463782585,295.4058022154415,296.02954832
6,1,-32.19819,-64.41043,2019-11-28,296.65,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26387,24486,43729,3.342e-4,0.1,3.342e-4,0.1,8.9185354,8.2832212,774.8853,1321.0789,480.8883,1201.1442,295.14542440114724,294.50771580807634,119007106.22103888,14394.4756944,10.896,7.309368391610586,229.95656364892716,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.95929203061377,298.40722851824,297.23821037193557,297.07993858065834,298.46659658
6,2,-32.19949,-64.42886,2019-11-28,296.25,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26262,24340,43623,3.342e-4,0.1,3.342e-4,0.1,8.8767604,8.234428,774.8853,1321.0789,480.8883,1201.1442,294.8396670748344,294.0888960078202,119007106.22103888,14394.4756944,10.896,7.328949950537629,229.78233438031998,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.62079296703325,298.2858645071397,297.1219708270407,296.95945138401765,298.10428646
6,3,-32.22134,-64.44061,2019-11-28,296.95,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26420,24505,43755,3.342e-4,0.1,3.342e-4,0.1,8.929564,8.289570999999999,774.8853,1321.0789,480.8883,1201.1442,295.2260081294147,294.5621225895565,119007106.22103888,14394.4756944,10.896,7.304225041926829,230.0024631471264,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.0484925861534,298.53286881235016,297.3641862147554,297.20233133281107,298.5554651
6,4,-32.22042,-64.4966,2019-11-28,298.34999999999997,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,27156,25089,44373,3.342e-4,0.1,3.342e-4,0.1,9.175535199999999,8.484743799999999,774.8853,1321.0789,480.8883,1201.1442,297.0087615921096,296.22368535829446,119007106.22103888,14394.4756944,10.896,7.192270643257434,231.01582913697436,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,299.0205782115021,300.5498131473673,299.37118707941977,299.1756592160592,300.66780145999996
6,5,-32.24348,-64.49968,2019-11-28,301.84999999999997,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,28031,25805,45092,3.342e-4,0.1,3.342e-4,0.1,9.4679602,8.724031,774.8853,1321.0789,480.8883,1201.1442,299.09328632547334,298.23327199149514,119007106.22103888,14394.4756944,10.896,7.065678388717471,232.1957245550962,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,301.3234448926004,302.79718765876686,301.6041965032914,301.3763551866345,303.12535784
6,6,-32.24002,-64.50665,2019-11-28,301.15,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,28027,25763,45089,3.342e-4,0.1,3.342e-4,0.1,9.4666234,8.7099946,774.8853,1321.0789,480.8883,1201.1442,299.0838405500034,298.1162054558848,119007106.22103888,14394.4756944,10.896,7.0662418463491035,232.19039013729576,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,301.3130168599944,302.97237196560894,301.7779629440873,301.55064019976567,303.11510378
6,7,-32.20304,-64.500470000000007,2019-11-28,297.25,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26666,24718,43964,3.342e-4,0.1,3.342e-4,0.1,9.0117772,8.3607556,774.8853,1321.0789,480.8883,1201.1442,295.82494565052855,295.17053286687934,119007106.22103888,14394.4756944,10.896,7.266223659336003,230.3433569472238,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.71131383640784,299.1261623691532,297.95297849697613,297.7833269304154,299.26983128
6,8,-32.19197,-64.49247,2019-11-28,296.75,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26604,24657,43913,3.342e-4,0.1,3.342e-4,0.1,8.991056799999999,8.3403694,774.8853,1321.0789,480.8883,1201.1442,295.6742880100424,294.99657708838555,119007106.22103888,14394.4756944,10.896,7.275745152399443,230.25765008249437,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.54461333024165,299.0118916867227,297.84049718311866,297.67099566016907,299.09551225999996
6,9,-32.21051,-64.46735,2019-11-28,297.54999999999995,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26476,24489,43803,3.342e-4,0.1,3.342e-4,0.1,8.9482792,8.2842238,774.8853,1321.0789,480.8883,1201.1442,295.3626266716016,294.51630783512877,119007106.22103888,14394.4756944,10.896,7.2955217786658215,230.08026088641924,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,297.19970799646313,298.9797569678762,297.81290319132256,297.6391556326918,298.71953006
6,10,-32.17833,-64.43358,2019-11-28,296.95,0,Primavera,TIRS-8,2019-11-27T00:00:00Z,-1,1,26389,24452,43732,3.342e-4,0.1,3.342e-4,0.1,8.9192038,8.2718584,774.8853,1321.0789,480.8883,1201.1442,295.1503098786982,294.410300597508,119007106.22103888,14394.4756944,10.896,7.309056363462718,229.9593465872873,0.992,0.998,0.995,-0.006000000000000005,12.45,1.2449999999999999,1.11382970475,-2.2620913832499996,1.4331856294999998,-2.78009,1.01408,0.15833,-0.34991,4.04487,3.55414,-8.88394,0.09152,54.95,1.01,1.557,-57.805,0.147,-103.52,2.2925,0.9929,0.1545,-0.3122,3.7186,0.3502,-3.5889,0.1825,296.9647000597877,298.583640295451,297.41738988581153,297.2510107824044,298.47685064
